road,id,model_type,condition,name,lat,lon,length
N1,1001476,bridge,A,KHONIA POLONG,21.3420893171962,92.0788538753271,14.1
N1,1001477,link,,Box culvert,21.3414997,92.0788327,122.99999999999045
N1,1001478,link,,"Teknaf 67 km,Uthia 13 km",21.3404997,92.0784993,267.99999999997226
N1,1001479,link,,Box culvert,21.3381941,92.078916,186.84999999999263
N1,1001480,bridge,B,KHONIA POLONG.,21.3365566114155,92.0789637010654,2.3
N1,1001481,bridge,C,DOA PATONG,21.3338390771689,92.0790428645357,24.1
N1,1001482,link,,Box culvert,21.3324716,92.0790827,163.99999999998727
N1,1001483,link,,"Teknaf 66 km,Uthia 12 km",21.3311104,92.0788604,158.00000000001546
N1,1001484,link,,Khulna Plong Bridge,21.3297771,92.0787771,31.999999999982265
N1,1001485,link,,Bridge end,21.3295271,92.0789438,422.19999999997526
N1,1001486,bridge,C,JASOYA PALONG,21.3269177037394,92.0819708735826,45.6
N1,1001487,link,,"Teknaf 65 km,Uthia 11 km",21.324666,92.084583,105.99999999999454
N1,1001488,link,,Bridge start,21.3241104,92.085333,55.00000000000682
N1,1001489,link,,Bridge end,21.3238049,92.0857219,0.49999999998817657
N1,1001490,bridge,C,JASOYA PALONG RCC GIDER BRIDGE,21.3237869258823,92.0857429782352,5.0
N1,1001491,bridge,D,MORICHIA,21.3211087823529,92.0888836352941,11.2
N1,1001492,link,,Box culvert,21.3207493,92.0893052,27.3499999999558
N1,1001493,bridge,B,Jasoya check post.,21.3205831278931,92.0894967632047,1.3
N1,1001494,link,,Km post broken,21.3187493,92.0916108,115.0000000000091
N1,1001495,link,,Bridge start,21.3179438,92.0921663,19.99999999998181
N1,1001496,link,,Bridge end,21.3177771,92.0922497,81.99999999999363
N1,1001497,link,,Road to Ramu(Z1009),21.317666,92.0930274,176.35000000001355
N1,1001498,bridge,C,MARIECHA BAZAR,21.3162096661991,92.0939592732117,49.3
N1,1001499,link,,Bridge start,21.3125,92.096333,52.00000000002092
N1,1001500,link,,Bridge end,21.3121944,92.0966941,24.00000000000091
N1,1001501,link,,"Teknaf 63 km,Uthia 9 km",21.3120278,92.0969163,219.99999999997044
N1,1001502,link,,"Z1503, Maricha Dakbunglow Road",21.3101667,92.0974997,236.80000000001655
N1,1001503,bridge,B,MORICHIA PALONG,21.308226843421,92.0972648315789,2.4
N1,1001504,link,,Box culvert,21.3039722,92.0967497,23.000000000024556
N1,1001505,link,,"Teknaf 62 km,Uthia 8 km",21.3037778,92.0968052,28.84999999997717
N1,1001506,bridge,C,MORICHIA PALONG,21.3035165189189,92.0968487459459,2.3
N1,1001507,bridge,D,SHAPUR STEEL BEAM AND RCC SLAB,21.2997453619819,92.0974772590991,61.3
N1,1001508,link,,Box culvert,21.2989441,92.0976108,425.9999999999877
N1,1001509,link,,Bridge start,21.2956386,92.0993886,74.00000000001228
N1,1001510,link,,Bridge end,21.2949997,92.0993886,7.999999999981355
N1,1001511,link,,"Teknaf 61 km,Uthia 7 km",21.2949163,92.0994163,684.9500000000148
N1,1001512,bridge,A,SHAPUR,21.2887748,92.0999549688796,14.1
N1,1001513,bridge,B,COTBAZR MUSLIM HOS,21.28755005,92.1000623912863,11.0
N1,1001514,link,,"Teknaf 60 km,Uthia 6 km",21.2863608,92.1001667,274.99999999997726
N1,1001515,link,,Box culvert,21.2839441,92.1005278,18.849999999986267
N1,1001516,bridge,A,COURT BAZAR,21.2837382315436,92.1005546348993,10.3
N1,1001517,link,,Bridge start,21.282777512080536,92.10067986442952,12.999999999976808
N1,1001518,link,,Bridge end,21.282666,92.1006944,427.99999999999727
N1,1001519,link,,Box culvert,21.2790827,92.1019722,168.00000000000637
N1,1001520,link,,"Teknaf 59 km,Uthia 5 km",21.277666,92.1026111,444.0000000000168
N1,1001521,bridge,A,RATNAPALANG,21.2740057908634,92.1044223449799,14.0
N1,1001522,bridge,A,CHADIRIKHANA,21.2738921701807,92.1044785698795,23.5
N1,1001523,bridge,A,CHADIRIKHANA,21.271611640763,92.1056070839357,23.5
N1,1001524,link,,"Teknaf 58 km,Uthia 4 km",21.2695827,92.1066111,14.999999999986358
N1,1001525,link,,Box culvert,21.2694716,92.1066667,291.99999999997317
N1,1001526,link,,Bridge start,21.2678604,92.1088333,26.00000000001046
N1,1001527,link,,Bridge end,21.2677493,92.109,14.449999999953889
N1,1001528,bridge,C,EJILA,21.2676412724612,92.1091529913941,11.1
N1,1001529,bridge,C,HIZOLIA BRIDGE,21.2671335430292,92.1098720509466,50.6
N1,1001530,bridge,C,MODDO RAJAPALONG,21.2655833478485,92.1120674774526,11.5
N1,1001531,link,,Box Culvert,21.2646111,92.1134444,89.99999999997499
N1,1001532,link,,"Teknaf 57 km,Uthia 3 km",21.2641111,92.1140833,14.000000000010004
N1,1001533,link,,Bridge start,21.2639722,92.1141944,45.000000000015916
N1,1001534,link,,Bridge end,21.2637222,92.1144722,233.99999999998045
N1,1001535,link,,Bridge start,21.2623611,92.1161667,18.000000000029104
N1,1001536,link,,Bridge end,21.26225,92.1163056,369.69999999996617
N1,1001537,bridge,C,JADIMURA BRIDGE,21.2600473697902,92.1189860875524,6.6
N1,1001538,bridge,A,JADI MORA (2) CULVERT,21.2586242226573,92.1207179843356,2.4
N1,1001539,link,,"Teknaf 56 km,Uthia 2 km",21.2580278,92.1214438,139.49999999999818
N1,1001540,bridge,A,JADIMORA (3),21.2570550964285,92.1224165035714,17.0
N1,1001541,link,,Bridge start,21.2565556,92.122916,13.000000000033651
N1,1001542,link,,Bridge end,21.2565,92.1229716,208.79999999999654
N1,1001543,bridge,A,JADIMORA (1),21.2552064351464,92.1243872108786,2.4
N1,1001544,link,,Box culvert,21.2550278,92.1245827,239.44999999997663
N1,1001545,bridge,C,WEST OGALA,21.2538028,92.12659709,11.1
N1,1001546,link,,Box culvert,21.2537778,92.1266382,275.449999999978
N1,1001547,link,,"Teknaf 55 km,Uthia 1 km",21.2521944,92.1286104,16.999999999995907
N1,1001548,link,,Box culvert,21.2521111,92.1287493,120.00000000000455
N1,1001549,link,,Bridge start,21.2504722,92.1307493,25.749999999959527
N1,1001550,bridge,C,OKYIA STATION,21.2504537,92.1307493,8.5
N1,1001551,link,,Bridge end,21.2504167,92.1307493,484.80000000006385
N1,1001552,bridge,C,UKLIA-SHAHABMARKAT,21.2489644871959,92.1328410912932,2.4
N1,1001553,link,,Bridge start,21.248083,92.1341108,13.000000000033651
N1,1001554,link,,Bridge end,21.2479997,92.1342219,40.99999999999682
N1,1001555,link,,Teknaf 54 km,21.2462219,92.1364719,90.64999999998236
N1,1001556,bridge,B,UKHIYA BAZAR,21.2457262593333,92.1373042073333,20.7
N1,1001557,link,,"Z1503, Maricha Dukbanglow road",21.2447497,92.1389441,382.99999999998136
N1,1001558,link,,Bridge start,21.242333,92.1413608,21.99999999999136
N1,1001559,link,,Bridge end,21.2422219,92.1415552,302.0000000000209
N1,1001560,link,,Teknaf 53 km,21.2412497,92.1440552,979.9999999999613
N1,1001561,link,,Teknaf 52 km,21.2357774,92.1511667,998.0000000000473
N1,1001562,link,,Teknaf 51km,21.236333,92.1586667,689.9999999999977
N1,1001563,bridge,A,P. F PARA SLAB,21.2308784786138,92.1607571460396,2.0
N1,1001564,bridge,C,KUTUB PALONG,21.2293155332673,92.1613561450495,11.3
N1,1001565,link,,Teknaf 50 km,21.2283604,92.1617222,264.99999999998636
N1,1001566,link,,Box culvert,21.2261382,92.1611667,209.00000000000318
N1,1001567,link,,Box culvert,21.2243327,92.1614444,326.89999999996644
N1,1001568,bridge,B,KUTU - PALONG MOSZID SLAB,21.2215199757575,92.1617032590909,2.2
N1,1001569,link,,Info.Missing,21.2198049,92.1618611,98.55000000004566
N1,1001570,bridge,C,KOSHO - BINNA - BRIDGE,21.218960082,92.162077758,10.9
N1,1001571,bridge,C,KASHO - BINNAI SLAB,21.21737604825,92.16248399175,2.1
N1,1001572,link,,Box culvert,21.2165556,92.1626944,128.00000000004275
N1,1001573,bridge,A,KATU PALLANG SLAB,21.2160115861386,92.1636641564356,2.0
N1,1001574,link,,Box culvert,21.2152778,92.1649722,66.10000000000582
N1,1001575,bridge,A,KUTUNG PALANG SLAB,21.2149359632653,92.1655512030612,1.8
N1,1001576,bridge,A,KOSUKONA,21.2144308612244,92.1664067448979,2.2
N1,1001577,link,,Box culvert,21.2142778,92.166666,106.00000000005139
N1,1001578,link,,Teknaf 47km,21.21375,92.1674438,127.9999999999859
N1,1001579,link,,Box culvert,21.2127222,92.1678882,243.99999999997135
N1,1001580,link,,Box culvert,21.2105833,92.1681382,100.00000000002274
N1,1001581,link,,Box culvert,21.2096944,92.168416,444.79999999998654
N1,1001582,bridge,A,BALAKHALI TV CENTER,21.2063047283582,92.1700180179104,6.4
N1,1001583,link,,Teknaf 46 km,21.2056389,92.1703327,150.89999999997872
N1,1001584,bridge,A,BALUKHALI-2 SLAB,21.2043409872865,92.1703567258064,2.2
N1,1001585,bridge,A,BALUKHALI KASTOM,21.2019671732447,92.1704006677419,3.1
N1,1001586,link,,Box culvert,21.2011389,92.170416,247.99999999999045
N1,1001587,link,,Box culvert,21.1989997,92.1703604,118.35000000002083
N1,1001588,bridge,A,BALUKHALI OLD BUS STAND,21.197632418584,92.1705772646017,39.3
N1,1001589,link,,"Z1504, Ukhia Gundum Road",21.1977219,92.1705549,80.34999999995307
N1,1001590,link,,Info.Missing,21.1969441,92.1707493,47.000000000025466
N1,1001591,link,,Box culvert,21.1965552,92.1708604,148.4999999999559
N1,1001592,bridge,A,BAKUHHALI KASHAMIA,21.1953155305785,92.1705074661157,3.0
N1,1001593,link,,Bridge start,21.1925552,92.1697216,42.00000000003001
N1,1001594,link,,Bridge end,21.1923052,92.1695271,231.29999999997608
N1,1001595,bridge,A,Batukhali Bridge,21.1907730988505,92.1680703199233,9.4
N1,1001596,link,,Box culvert,21.1906108,92.167916,173.00000000000182
N1,1001597,link,,Info.Missing,21.1897497,92.166666,118.30000000003338
N1,1001598,bridge,D,Balukhali Boro Bridge,21.1888919350109,92.1658773557987,15.4
N1,1001599,link,,Box culvert,21.1866386,92.1638056,313.000000000045
N1,1001600,link,,Bridge start,21.1859441,92.1610833,22.999999999967713
N1,1001601,link,,Bridge end,21.185833,92.1609167,233.0000000000041
N1,1001602,link,,Info.Missing,21.1843052,92.1594167,40.3999999999769
N1,1001603,bridge,A,GOGU GONA,21.1839744314735,92.1593026449213,1.2
N1,1001604,bridge,C,THANGKHALI BOX CULVERT,21.1797067107296,92.1578310562231,3.1
N1,1001605,link,,Box culvert,21.178666,92.1574722,145.44999999998254
N1,1001606,bridge,B,THANG KHALI BOX CULVERT,21.177417156701,92.1570372113402,3.1
N1,1001607,link,,Info.Missing,21.1761938,92.1566111,73.599999999999
N1,1001608,bridge,C,THANG KHALI BRIDGE,21.1754208098765,92.1562526135802,48.8
N1,1001609,link,,Box culvert,21.1742771,92.1557222,202.29999999997972
N1,1001610,bridge,A,Changkhali Bridge,21.1724828063829,92.1552940329787,9.4
N1,1001611,link,,Box culvert,21.1718327,92.1551389,159.44999999999254
N1,1001612,bridge,A,Changkhali Boro Bridge,21.1703723502057,92.1547387765432,21.5
N1,1001613,link,,Bridge start,21.1698049,92.1545833,48.00000000000182
N1,1001614,link,,Bridge end,21.1694993,92.1543056,92.30000000002292
N1,1001615,bridge,B,JAM TOLI BRIDGE,21.1688213638709,92.153662396129,9.4
N1,1001616,link,,Box culvert,21.168416,92.1532778,27.49999999997499
N1,1001617,bridge,A,JAM TOLI BOX CULVERT,21.168232930909,92.1531459818181,3.0
N1,1001618,link,,Info.Missing,21.1677216,92.1527778,64.99999999999773
N1,1001619,link,,Box culvert,21.1673327,92.1524167,75.34999999995762
N1,1001620,bridge,B,DAIM PARA BRIDGE,21.1666653482213,92.1523376486166,9.3
N1,1001621,bridge,C,DAIM PARA CULVERT,21.1655725596837,92.1522082019762,3.0
N1,1001622,link,,Bridge start,21.1652222,92.1521667,24.699999999995725
N1,1001623,bridge,A,DAIM PARA CULVERT,21.16498780625,92.152190071875,4.6
N1,1001624,link,,Bridge end,21.1649444,92.1521944,194.99999999999318
N1,1001625,link,,Box culvert,21.16325,92.1522222,88.99999999999864
N1,1001626,link,,Box Culvert,21.1624722,92.1522778,56.37500000000273
N1,1001627,bridge,C,DAIM PARA CULVERT,21.1619757444915,92.1523314669491,1.25
N1,1001628,link,,Box culvert,21.1604167,92.1525,23.500000000012733
N1,1001629,bridge,A,DAIM PARA CULVERT,21.1602045009259,92.1525257175926,3.0
N1,1001630,link,,Info.Missing,21.1595,92.1526111,21.000000000015007
N1,1001631,link,,Box culvert,21.1593056,92.1526111,73.00000000003593
N1,1001632,link,,Box culvert,21.1586667,92.1525,23.49999999995589
N1,1001633,bridge,C,PALONG KHALI CULVERT,21.1584534746478,92.1525195633802,3.0
N1,1001634,link,,Box culvert,21.1556389,92.1527778,216.99999999998454
N1,1001635,link,,Box culvert,21.1537778,92.1528611,171.30000000003065
N1,1001636,bridge,C,PALONG KHALI BAZAR (1),21.1524632792452,92.1534145867924,9.4
N1,1001637,link,,Box culvert,21.1521944,92.1535278,197.99999999997908
N1,1001638,link,,Info.Missing,21.1507222,92.1545,124.39999999998008
N1,1001639,bridge,C,PALONG KHALI BAZAR BRIDGE,21.1498906490706,92.1552156215613,15.2
N1,1001640,bridge,A,Palong Khali Bridge,21.1477676743494,92.1570426250929,57.6
N1,1001641,link,,Box culvert,21.147333,92.1574167,368.99999999997135
N1,1001642,link,,Bridge start,21.1442774,92.1586389,19.000000000005457
N1,1001643,link,,Bridge end,21.1441663,92.1586944,81.00000000001728
N1,1001644,link,,Teknaf 38 km,21.1435274,92.1589722,118.35000000002083
N1,1001645,bridge,B,KARUN TOLI RCC GIDER BRIDGE,21.1425462548387,92.159429216129,3.3
N1,1001646,link,,Bridge start,21.1414997,92.1599167,60.99999999997863
N1,1001647,link,,Bridge end,21.1410552,92.1602222,31.300000000044292
N1,1001648,bridge,C,GIRA TALI RCC GIDER BRIDGE,21.1408647661691,92.1605222283582,15.4
N1,1001649,bridge,A,GIVATOLI RCC GIDER BRIDGE,21.140210455058,92.1615530950248,3.3
N1,1001650,bridge,A,GIVA TOLI RCC GIDER BRIDGE,21.1388871840796,92.1636379074626,3.3
N1,1001651,link,,Box culvert,21.1381108,92.1648611,36.40000000001464
N1,1001652,bridge,A,GIVA TOLI BOX CULVERT,21.1380664956896,92.1651978,1.2
N1,1001653,link,,Info.Missing,21.1379719,92.1659167,28.99999999993952
N1,1001654,bridge,C,GIVATOLI RCC GIDER BRIDGE,21.1379210829268,92.1663534195121,32.0
N1,1001655,link,,Box culvert,21.137833,92.1671104,97.849999999994
N1,1001656,bridge,D,Kata Khali Bridge,21.1376124564885,92.1680587053435,12.3
N1,1001657,link,,Box culvert,21.1375552,92.1683049,178.40000000001055
N1,1001658,bridge,C,ULI BANIA BOX CULVERT,21.1373350498154,92.1700112125461,1.2
N1,1001659,link,,Box culvert,21.1372219,92.1708882,199.99999999998863
N1,1001660,link,,Box culvert,21.1371108,92.1727771,120.00000000000455
N1,1001661,link,,Bridge start,21.1368886,92.173916,30.00000000002956
N1,1001662,link,,Bridge end,21.1367219,92.1741382,34.39999999994825
N1,1001663,bridge,B,KHARA KANDI RCC GIDER BRIDGE,21.1366125359375,92.1745027796875,15.2
N1,1001664,link,,Info.Missing,21.1363886,92.1752493,31.999999999982265
N1,1001665,link,,Box culvert,21.1363608,92.1755549,67.59999999997035
N1,1001666,bridge,A,ULUBANIA RCC GIDER BRIDGE,21.1360412976525,92.1760569938967,4.8
N1,1001667,link,,Box culvert,21.1353886,92.1770827,116.34999999995443
N1,1001668,bridge,C,ULIBANIA BOX CULVERT,21.1349149157894,92.1779379605263,1.3
N1,1001669,bridge,A,DMONIR GONA RCC GIDER BRIDGE,21.1342388024291,92.179158717004,3.3
N1,1001670,link,,Bridge start,21.1333886,92.1806938,16.999999999995907
N1,1001671,link,,Bridge end,21.1333608,92.1808327,176.00000000004457
N1,1001672,link,,Box culvert,21.1329438,92.1824438,96.99999999997999
N1,1001673,link,,Info.Missing,21.1326938,92.183333,159.99999999996817
N1,1001674,link,,Box culvert,21.1319716,92.1846108,10.650000000055115
N1,1001675,bridge,B,BALUR KHALI -(1) RCC GIDER BRIDGE,21.1318968873563,92.1846917362069,4.7
N1,1001676,link,,Box culvert,21.1309716,92.1856941,164.3999999999437
N1,1001677,bridge,C,BALU KHALI -2 BOX CULVERT,21.1299737216216,92.1868158522522,1.2
N1,1001678,bridge,B,BALU KHALI-3 BOX CULVERT,21.1297680981982,92.1870470012012,7.9
N1,1001679,bridge,A,W HIME KANG BOX CULVERT,21.1290060819819,92.187903612012,1.2
N1,1001680,bridge,A,WHIKE KANG BOX CULVERT,21.1283226864864,92.1886718423423,1.2
N1,1001681,bridge,B,WHIKE KANG BOX CULVERT,21.1278570099099,92.1891953267267,1.2
N1,1001682,link,,Km post missing,21.1269438,92.1902219,12.000000000000455
N1,1001683,link,,Box culvert,21.1268327,92.1902774,224.8000000000161
N1,1001684,bridge,A,wheke kang (1),21.125103688724,92.1913674700296,6.4
N1,1001685,link,,Box culvert,21.1242771,92.1918886,40.99999999999682
N1,1001686,link,,Box culvert,21.1239993,92.1919997,30.32500000000482
N1,1001687,bridge,A,WHIKE KANG BRIDGE,21.1237604940298,92.1921588880597,3.35
N1,1001688,link,,Box culvert,21.1229993,92.1926663,5.499999999983629
N1,1001689,bridge,C,MOA EX-KANG-BAZAR,21.1229108079646,92.1927223495575,13.0
N1,1001690,bridge,A,HOA EX KANG BAZAE,21.1225347168141,92.1929605601769,3.2
N1,1001691,link,,Box culvert,21.122166,92.1931941,39.3500000000131
N1,1001692,bridge,B,Hoacx Kang Barbar Bridge,21.1215698917647,92.1935169658823,72.6
N1,1001693,link,,Box culvert,21.1214993,92.1935552,255.34999999996444
N1,1001694,link,,Info.Missing,21.1198604,92.1954719,110.99999999999
N1,1001695,link,,Box culvert,21.1190827,92.1960274,78.29999999995607
N1,1001696,bridge,A,AMTULI BOX CULVERT,21.1184609383419,92.1962922290155,3.4
N1,1001697,link,,Box culvert,21.1175827,92.1966663,127.00000000000955
N1,1001698,link,,Box culvert,21.1165,92.1969163,51.000000000044565
N1,1001699,link,,Box culvert,21.1161389,92.1969997,19.59999999996853
N1,1001700,bridge,A,TASSI-PARA BAR,21.1159743461538,92.1970744923076,2.8
N1,1001701,link,,Z1133 Road to Shaplapur,21.1158333,92.1971386,86.99999999998909
N1,1001702,link,,Bridge start,21.1151667,92.1975552,77.99999999997453
N1,1001703,link,,Bridge end,21.1146111,92.1979719,1.6000000000531145
N1,1001704,bridge,B,TAS SE BRIDGE HOANGK,21.1145580496021,92.1980208315649,12.8
N1,1001705,link,,Info.Missing,21.1121111,92.2002778,40.3999999999769
N1,1001706,bridge,A,LAMBA-BIL PORA,21.1118930148936,92.2005928021276,1.2
N1,1001707,link,,Box culvert,21.1118611,92.2006389,117.39999999997508
N1,1001708,bridge,A,LAMBABIL MIDDLE PARA,21.1108101507936,92.2020956942857,1.2
N1,1001709,bridge,A,LAMBABIL MIDDLE,21.1098838904761,92.2033796485714,1.2
N1,1001710,link,,Box culvert,21.1090556,92.2045278,98.59999999997626
N1,1001711,bridge,A,LAMBA - BIL - (1) BOX CULVERT,21.108771344186,92.2048378697674,2.8
N1,1001712,bridge,A,LAM BA BIL (2) BOX CULVERT,21.1083165348837,92.2053339813953,2.8
N1,1001713,link,,Box culvert,21.1078333,92.2058611,44.399999999939155
N1,1001714,bridge,A,LAMBA BIL (3) BOX CULVERT,21.1078333,92.2061073045454,1.2
N1,1001715,link,,Box culvert,21.1078333,92.2069444,69.99999999999318
N1,1001716,link,,Km post broken,21.1058333,92.20725,64.00000000002137
N1,1001717,link,,Box culvert,21.1053611,92.2073889,7.399999999961437
N1,1001718,bridge,C,LAMBA BIL BOX,21.1052944333333,92.20739816,1.2
N1,1001719,link,,Box culvert,21.1043611,92.2075278,206.99999999999363
N1,1001720,link,,Box culvert,21.1026389,92.2077778,59.89999999997053
N1,1001721,bridge,A,UNCHI - PRANG BRIDGE,21.1020295703488,92.2079394552325,34.2
N1,1001722,link,,Box culvert,21.1012778,92.2081389,92.49999999997272
N1,1001723,bridge,A,ON SIFAPAING BOX CULVERT,21.1005774145454,92.208578050909,3.0
N1,1001724,link,,Box culvert,21.0996386,92.2091667,104.39999999999827
N1,1001725,bridge,A,UNCHING OPLONG CULVERT (1),21.0988710315789,92.2096579157894,1.2
N1,1001726,link,,Info.Missing,21.0975552,92.2105,28.00000000002001
N1,1001727,link,,Box culvert,21.097333,92.2106111,269.6500000000128
N1,1001728,bridge,A,KUTUB DIA PARA (1) CULVERT,21.0950312659147,92.2114600974937,2.7
N1,1001729,bridge,A,KUTUB DIA PARA CULVERT,21.0944452155388,92.2116762629072,2.7
N1,1001730,link,,Bridge start,21.0939441,92.2118611,36.000000000001364
N1,1001731,link,,Bridge end,21.0936663,92.2119444,146.90000000001646
N1,1001732,bridge,A,KUTUB - DIA PARA (3),21.0923827310126,92.2123111474683,4.2
N1,1001733,link,,Box culvert,21.0923052,92.2123333,210.6499999999869
N1,1001734,bridge,A,KANGOR PARA,21.0905260238297,92.2128845902127,2.7
N1,1001735,link,,Box culvert,21.090333,92.2129444,143.9999999999486
N1,1001736,link,,Km post missing,21.0891941,92.2135,41.400000000010095
N1,1001737,bridge,A,KANGOR PARA MOZGID,21.088867034104,92.213695567052,1.2
N1,1001738,bridge,A,KHAN GIOR PARA (1),21.0869591497109,92.2148363748555,2.8
N1,1001739,bridge,A,KHANGOR PRAMARY (2),21.0864997,92.2151111,1.2
N1,1001740,link,,Box culvert,21.0864997,92.2151111,67.40000000002055
N1,1001741,link,,Box culvert,21.0859441,92.2153889,178.99999999997362
N1,1001742,bridge,A,Khan Gor Para Bridge,21.0844125039525,92.2159198454545,14.0
N1,1001743,link,,Box culvert / Box culvert,21.0838608,92.2161111,195.3999999999496
N1,1001744,bridge,A,RHANCHOR PARA BOX CULVERT,21.0822419459459,92.2166012177177,1.2
N1,1001745,link,,Km post missing,21.0811104,92.2169438,86.50000000005775
N1,1001746,bridge,A,KHANCHOR PARA (2),21.0804429857142,92.2174040714285,1.0
N1,1001747,link,,Box culvert,21.0803049,92.2174993,142.50000000004093
N1,1001748,bridge,A,KHANCHOR PARA- BOX CULVERT,21.079224345977,92.2181232950191,1.0
N1,1001749,link,,Box culvert,21.0783327,92.2186382,58.99999999996908
N1,1001750,link,,Box culvert,21.077916,92.2189993,119.50000000001637
N1,1001751,bridge,A,NOYA PARA (1) BOX CULVERT,21.077282565,92.2199300692307,3.0
N1,1001752,link,,Box culvert,21.0765549,92.2209993,103.95000000005439
N1,1001753,bridge,C,NOYA PARA (1) BRIDGE,21.0757171602316,92.2214353972973,6.1
